Geographical Location (Latitude),Geographical Location (Longitude),Sampling Date,Nitrogen (mg/L),Phosphorus (mg/L),State of Sewage System,Location
-89.00812076,46.11429091,6/6/2015,3.138991012,2.103339426,Moderate,"(-89.00812076, 46.11429091)"
39.43386424,99.10270358,7/2/2023,6.181405679,0.48508298,Good,"(39.43386424, 99.10270358)"
67.72714889,-119.5096087,1/1/2015,5.793214063,2.366917072,Good,"(67.72714889, -119.5096087)"
16.03770464,26.86279764,7/8/2023,1.055389083,4.375979424,Moderate,"(16.03770464, 26.86279764)"
-85.24992029,-49.26227399,10/3/2023,2.104526797,0.173802761,Good,"(-85.24992029, -49.26227399)"
67.97130793,-65.15188259,1/23/2016,8.501839284,1.283762122,Poor,"(67.97130793, -65.15188259)"
-7.092585242,23.59971338,12/28/2020,6.813100704,3.636754549,Poor,"(-7.092585242, 23.59971338)"
21.55897517,70.98913883,6/4/2023,8.996395534,1.495340268,Good,"(21.55897517, 70.98913883)"
-72.20772866,2.079729586,1/24/2015,4.607845757,0.013122782,Moderate,"(-72.20772866, 2.079729586)"
-17.47647995,-51.06652877,4/7/2019,7.135488687,1.806317448,Moderate,"(-17.47647995, -51.06652877)"
52.90350896,-90.49747316,11/9/2020,7.77942118,2.597016352,Moderate,"(52.90350896, -90.49747316)"
54.13689153,-34.06224733,9/19/2014,2.650401563,4.320301875,Moderate,"(54.13689153, -34.06224733)"
-55.51721757,-70.22003908,10/20/2016,8.169112335,1.037570079,Poor,"(-55.51721757, -70.22003908)"
63.23821882,87.08935413,5/2/2019,3.774399828,0.921311489,Moderate,"(63.23821882, 87.08935413)"
46.22989689,179.9487767,9/2/2019,3.847332442,1.858061051,Moderate,"(46.22989689, 179.9487767)"
41.95967469,-140.7076695,6/8/2023,3.945171508,2.475934114,Moderate,"(41.95967469, -140.7076695)"
30.54328215,-39.9734202,1/10/2018,3.335979413,2.938148672,Good,"(30.54328215, -39.9734202)"
65.12522534,58.6151228,12/8/2015,0.687312019,4.472471084,Good,"(65.12522534, 58.6151228)"
82.18288005,-24.69218575,10/12/2020,5.95908175,3.383415818,Good,"(82.18288005, -24.69218575)"
-38.95961128,38.80474537,7/29/2021,1.97580742,0.027095725,Good,"(-38.95961128, 38.80474537)"
9.637552704,136.5240925,12/15/2021,0.129010966,1.455616756,Good,"(9.637552704, 136.5240925)"
85.12805111,-155.932155,7/23/2023,7.366712663,2.302015841,Moderate,"(85.12805111, -155.932155)"
-69.27518697,20.92794901,12/1/2014,4.818082115,2.867455985,Good,"(-69.27518697, 20.92794901)"
86.9520364,-174.1177492,2/18/2021,2.375930886,2.710809819,Moderate,"(86.9520364, -174.1177492)"
69.08858036,-118.6845748,1/30/2015,8.895479047,0.206399016,Moderate,"(69.08858036, -118.6845748)"
-45.45770651,130.9502437,4/8/2021,0.377937407,3.622572698,Moderate,"(-45.45770651, 130.9502437)"
-73.8643543,-103.90417,2/16/2022,4.918732174,2.053444454,Moderate,"(-73.8643543, -103.90417)"
79.96676762,4.932926235,11/21/2019,4.931203637,0.058688768,Moderate,"(79.96676762, 4.932926235)"
-75.56280078,68.70810002,3/2/2022,6.684038996,4.551280476,Poor,"(-75.56280078, 68.70810002)"
-27.76574788,110.4785013,9/29/2014,5.880079214,0.315231912,Good,"(-27.76574788, 110.4785013)"
23.8978154,157.1660776,12/25/2014,0.223941623,3.94789282,Good,"(23.8978154, 157.1660776)"
49.19979967,16.50181481,6/11/2019,8.511946319,2.6111247,Moderate,"(49.19979967, 16.50181481)"
-30.48892716,-140.2105744,1/22/2018,3.424958929,3.691942811,Poor,"(-30.48892716, -140.2105744)"
-8.021449896,-14.18975673,6/1/2019,0.441190597,0.200343656,Moderate,"(-8.021449896, -14.18975673)"
16.41965137,-164.5754297,8/4/2015,5.495626323,3.929751791,Good,"(16.41965137, -164.5754297)"
62.35670952,9.175423052,3/23/2015,7.972261557,4.550969078,Poor,"(62.35670952, 9.175423052)"
49.46469429,-45.16475813,7/11/2015,3.409618187,3.392191126,Moderate,"(49.46469429, -45.16475813)"
81.66711275,108.060698,5/28/2022,8.466652192,3.631164423,Moderate,"(81.66711275, 108.060698)"
-43.31852856,145.8578216,1/22/2022,7.540080223,1.364587322,Good,"(-43.31852856, 145.8578216)"
-52.48547744,-119.5806609,10/7/2014,4.858872419,0.18858868,Poor,"(-52.48547744, -119.5806609)"
-54.13893364,69.19740193,4/19/2022,7.250739308,2.426152214,Poor,"(-54.13893364, 69.19740193)"
44.23747214,131.1360108,12/8/2022,4.695663566,0.97294233,Poor,"(44.23747214, 131.1360108)"
15.87631987,-117.1645838,6/5/2021,2.411971331,4.576060773,Moderate,"(15.87631987, -117.1645838)"
-0.096931961,-2.396073257,3/22/2020,0.369412374,4.308082795,Moderate,"(-0.096931961, -2.396073257)"
-65.46737968,-89.49357775,6/30/2019,6.600294664,2.212040691,Moderate,"(-65.46737968, -89.49357775)"
-1.939410124,-114.8788329,2/24/2016,0.384242653,1.107133585,Moderate,"(-1.939410124, -114.8788329)"
-8.440062069,42.64320173,9/5/2014,6.56269134,4.763790224,Moderate,"(-8.440062069, 42.64320173)"
5.754121933,-51.4202612,7/18/2022,3.015685527,3.545504447,Good,"(5.754121933, -51.4202612)"
-29.49784445,154.6099371,3/1/2016,2.779051055,1.746535153,Moderate,"(-29.49784445, 154.6099371)"
-52.85285787,-157.2211692,6/7/2022,4.280563925,4.768268587,Good,"(-52.85285787, -157.2211692)"
89.99352334,-115.6174222,7/25/2018,0.970634194,2.329228492,Poor,"(89.99352334, -115.6174222)"
-34.345471,-60.34442132,7/20/2014,0.30200139,4.58559361,Good,"(-34.345471, -60.34442132)"
-67.54676619,-161.582995,5/12/2014,1.042308592,0.606253904,Poor,"(-67.54676619, -161.582995)"
-11.81788016,-150.9695416,1/28/2017,1.834327672,1.885746084,Poor,"(-11.81788016, -150.9695416)"
76.82444565,10.71714622,1/24/2020,0.411572033,0.790973382,Moderate,"(76.82444565, 10.71714622)"
-61.96273622,-145.7780217,3/20/2014,1.351069606,1.644201449,Good,"(-61.96273622, -145.7780217)"
-40.74510415,132.0593115,10/11/2019,9.249006459,3.359638123,Poor,"(-40.74510415, 132.0593115)"
-52.07208434,140.4409661,10/9/2019,5.202284384,4.405935634,Good,"(-52.07208434, 140.4409661)"
7.361129242,30.3053469,3/17/2021,7.993699649,2.924543375,Poor,"(7.361129242, 30.3053469)"
2.632596482,-4.664055334,2/20/2017,3.036023977,2.003238793,Good,"(2.632596482, -4.664055334)"
-65.20952776,-45.20413868,3/4/2021,7.235779871,1.303492745,Moderate,"(-65.20952776, -45.20413868)"
-73.22175467,153.2729429,10/9/2014,0.160518998,4.546339046,Moderate,"(-73.22175467, 153.2729429)"
-8.405270572,-112.2037636,6/6/2023,3.465680193,3.078309799,Poor,"(-8.405270572, -112.2037636)"
-39.87558683,87.90192923,12/6/2023,6.420068695,0.226286211,Good,"(-39.87558683, 87.90192923)"
-42.02916503,36.26124473,3/13/2016,7.055672287,3.753817956,Poor,"(-42.02916503, 36.26124473)"
-23.81172913,-1.412883531,1/28/2016,3.034592559,2.52294035,Poor,"(-23.81172913, -1.412883531)"
-36.43463254,-97.83762734,10/9/2023,5.399147463,0.023870913,Good,"(-36.43463254, -97.83762734)"
-31.06594727,131.1545133,11/18/2014,1.466446669,3.133646133,Moderate,"(-31.06594727, 131.1545133)"
-0.474638959,-168.975405,1/27/2015,3.758524597,2.868883455,Moderate,"(-0.474638959, -168.975405)"
16.69672414,69.13322516,9/12/2018,2.115397021,3.226809987,Good,"(16.69672414, 69.13322516)"
-25.85683755,-17.6286849,1/24/2021,7.101802679,2.139666573,Poor,"(-25.85683755, -17.6286849)"
-68.06174838,88.28140956,10/3/2021,8.318490291,2.147372981,Good,"(-68.06174838, 88.28140956)"
-39.34509944,7.549467798,12/9/2020,0.944490314,0.322835314,Good,"(-39.34509944, 7.549467798)"
-17.8816659,70.98346262,4/15/2015,1.541269492,3.945176379,Good,"(-17.8816659, 70.98346262)"
-9.417907627,80.37514275,7/10/2020,5.529506001,3.920074667,Good,"(-9.417907627, 80.37514275)"
77.56943603,177.2141837,2/20/2023,2.814648893,4.857573835,Moderate,"(77.56943603, 177.2141837)"
52.339113,-125.3184729,9/13/2022,7.970636645,3.605101278,Good,"(52.339113, -125.3184729)"
-55.07234115,35.51381368,5/29/2015,8.669260136,3.506100471,Good,"(-55.07234115, 35.51381368)"
-83.33455219,-48.02473146,2/24/2017,8.488016413,4.55515394,Good,"(-83.33455219, -48.02473146)"
-18.51984162,86.37441842,4/15/2017,4.999861807,1.81992055,Good,"(-18.51984162, 86.37441842)"
-67.75312437,77.39979907,9/21/2014,6.836303154,0.821966286,Poor,"(-67.75312437, 77.39979907)"
13.69381785,128.1503193,4/28/2023,5.902016888,0.768716364,Good,"(13.69381785, 128.1503193)"
84.63832985,-124.6456312,5/16/2021,4.990088514,1.589168581,Moderate,"(84.63832985, -124.6456312)"
39.14743057,115.7624074,10/10/2015,3.303708316,1.437837475,Good,"(39.14743057, 115.7624074)"
19.93780616,-64.94069061,3/11/2020,2.952333048,0.02823027,Good,"(19.93780616, -64.94069061)"
78.4439243,136.9666953,1/24/2017,0.18139783,3.992605233,Good,"(78.4439243, 136.9666953)"
-17.84877225,1.999193323,3/15/2016,6.126826745,1.263455531,Good,"(-17.84877225, 1.999193323)"
83.19073959,-40.34951468,1/19/2014,5.448247939,3.163304955,Good,"(83.19073959, -40.34951468)"
-23.6071451,136.7181991,10/31/2014,3.173347147,4.029998583,Moderate,"(-23.6071451, 136.7181991)"
-69.0385894,-90.26462434,4/27/2018,4.009997052,3.817170737,Poor,"(-69.0385894, -90.26462434)"
-85.46216962,11.91775907,2/8/2020,7.123062671,1.775080126,Good,"(-85.46216962, 11.91775907)"
64.32985032,38.077913,7/8/2021,9.658458092,0.138705834,Good,"(64.32985032, 38.077913)"
48.37900015,-134.1483683,10/25/2020,5.610114233,1.730860741,Poor,"(48.37900015, -134.1483683)"
78.22086742,-58.10023571,3/2/2018,4.427180976,0.666794421,Moderate,"(78.22086742, -58.10023571)"
16.02242802,-149.1184416,10/10/2023,3.164564705,4.421971791,Moderate,"(16.02242802, -149.1184416)"
-9.991129795,-68.60124489,5/18/2016,6.934358734,3.077273475,Good,"(-9.991129795, -68.60124489)"
88.15779123,127.4522329,2/17/2016,0.86540511,1.627167927,Good,"(88.15779123, 127.4522329)"
-35.7920642,165.5949422,2/23/2020,5.089974488,1.992573516,Good,"(-35.7920642, 165.5949422)"
46.71653565,-81.09153601,6/10/2022,5.239838422,3.208527883,Good,"(46.71653565, -81.09153601)"
12.20771784,-109.5232099,3/30/2023,8.897854443,3.402135003,Moderate,"(12.20771784, -109.5232099)"
54.88092484,125.3299862,2/25/2021,3.181112011,3.247636632,Good,"(54.88092484, 125.3299862)"
-27.69050293,-70.9941908,2/12/2020,1.869172783,2.980012154,Good,"(-27.69050293, -70.9941908)"
-29.2373035,120.0526921,6/28/2017,4.402356734,2.584711705,Good,"(-29.2373035, 120.0526921)"
72.90013319,162.0728644,6/5/2019,5.343354593,4.173666372,Good,"(72.90013319, 162.0728644)"
62.94110879,-47.16512603,5/21/2014,2.073201659,2.650762624,Poor,"(62.94110879, -47.16512603)"
-26.81375411,-73.8332509,4/12/2019,8.072982036,1.012480421,Good,"(-26.81375411, -73.8332509)"
-5.133650991,-83.30270267,6/5/2018,0.478515144,3.492531955,Good,"(-5.133650991, -83.30270267)"
-8.547308142,20.42295852,10/16/2015,2.784150581,1.939313431,Good,"(-8.547308142, 20.42295852)"
35.75339115,-148.8467894,4/1/2021,9.010132348,0.599808949,Moderate,"(35.75339115, -148.8467894)"
-85.3672004,39.2203272,4/1/2022,7.994383557,2.235587035,Poor,"(-85.3672004, 39.2203272)"
49.38353091,-102.6440019,3/23/2016,8.19989155,3.270916173,Poor,"(49.38353091, -102.6440019)"
56.95428847,96.0943911,5/28/2023,7.786606841,3.578491811,Good,"(56.95428847, 96.0943911)"
22.12680961,-142.8097509,8/19/2015,4.709995766,2.361577309,Moderate,"(22.12680961, -142.8097509)"
-12.69601467,55.78954794,4/11/2019,7.450877437,3.438771116,Moderate,"(-12.69601467, 55.78954794)"
20.12100267,-171.9187911,10/25/2020,6.596726228,3.542652163,Poor,"(20.12100267, -171.9187911)"
55.735619,-137.1347831,6/18/2017,6.212095128,0.364102621,Moderate,"(55.735619, -137.1347831)"
72.88977839,5.599473817,1/15/2017,9.582027688,2.255739181,Good,"(72.88977839, 5.599473817)"
34.33702929,-104.6811975,1/29/2020,9.087964109,2.969082393,Good,"(34.33702929, -104.6811975)"
-63.11228496,25.98037929,9/17/2016,1.368381349,0.840127875,Poor,"(-63.11228496, 25.98037929)"
-54.44281912,169.1018508,1/10/2023,8.892398133,4.401283717,Poor,"(-54.44281912, 169.1018508)"
14.01547037,94.77986329,5/18/2021,9.808986901,1.217241239,Moderate,"(14.01547037, 94.77986329)"
-43.10142509,-16.6478701,3/30/2015,5.106499718,2.736849569,Moderate,"(-43.10142509, -16.6478701)"
-3.921184828,-4.963357419,9/8/2017,9.489836976,4.751207199,Moderate,"(-3.921184828, -4.963357419)"
-43.37659489,-42.33544737,6/16/2022,9.673248071,2.362501038,Good,"(-43.37659489, -42.33544737)"
42.04268058,140.9256775,10/31/2021,1.582118762,1.530684946,Moderate,"(42.04268058, 140.9256775)"
16.74596508,-105.1547672,5/31/2021,4.861993889,3.106407911,Good,"(16.74596508, -105.1547672)"
-65.65620673,-57.16544175,2/6/2015,7.929748762,2.821266736,Moderate,"(-65.65620673, -57.16544175)"
-33.01480601,57.79902815,7/23/2015,4.266683391,3.76553354,Good,"(-33.01480601, 57.79902815)"
51.03139782,-42.28691002,10/3/2019,2.902339323,0.960605585,Poor,"(51.03139782, -42.28691002)"
-15.95927103,-127.5504458,12/20/2017,6.557774511,4.217322985,Poor,"(-15.95927103, -127.5504458)"
-74.02356262,-112.1385541,12/9/2017,2.71472945,1.748185381,Good,"(-74.02356262, -112.1385541)"
-80.03586364,-169.2356597,12/9/2016,4.131267182,4.954533157,Poor,"(-80.03586364, -169.2356597)"
76.20139521,-13.65626195,5/2/2021,9.351952059,0.175836869,Good,"(76.20139521, -13.65626195)"
61.93686815,-55.80404566,12/23/2022,5.6215561,1.918735214,Moderate,"(61.93686815, -55.80404566)"
52.87522494,-69.24650242,12/15/2018,2.399996262,4.733939655,Good,"(52.87522494, -69.24650242)"
54.39382576,-155.1460704,10/27/2014,6.839766335,3.665465341,Good,"(54.39382576, -155.1460704)"
-40.52800904,66.61371749,8/9/2020,3.973041992,4.208881302,Good,"(-40.52800904, 66.61371749)"
34.67909633,-73.50570318,11/7/2021,5.775856392,0.884034866,Moderate,"(34.67909633, -73.50570318)"
-51.41528467,154.0452962,1/3/2016,3.325676635,2.737266625,Good,"(-51.41528467, 154.0452962)"
58.55079412,140.021198,10/6/2020,7.702899956,4.455127318,Good,"(58.55079412, 140.021198)"
46.39216862,178.0919659,9/18/2018,3.679946472,2.389121189,Poor,"(46.39216862, 178.0919659)"
-81.34599218,-39.63676264,8/3/2016,2.513962314,2.304979101,Good,"(-81.34599218, -39.63676264)"
44.52434256,-52.39593634,5/25/2015,0.949000626,0.778756113,Moderate,"(44.52434256, -52.39593634)"
84.38242571,-71.54359037,1/22/2017,6.861645279,3.787747884,Moderate,"(84.38242571, -71.54359037)"
53.95142321,50.08744588,3/13/2015,4.745122783,1.831255126,Moderate,"(53.95142321, 50.08744588)"
-54.97658563,-138.7154607,3/21/2015,4.867530241,4.264738675,Poor,"(-54.97658563, -138.7154607)"
-32.67517609,115.3512766,9/5/2014,5.776052535,1.942594508,Moderate,"(-32.67517609, 115.3512766)"
21.39606701,168.8532995,9/1/2023,0.575870789,2.912021346,Poor,"(21.39606701, 168.8532995)"
-73.24791479,127.8985358,11/11/2021,1.942141104,2.217309194,Good,"(-73.24791479, 127.8985358)"
-58.66514801,83.45120711,9/20/2022,8.382087775,3.246620267,Poor,"(-58.66514801, 83.45120711)"
15.20693888,-114.399477,5/21/2017,9.145967404,2.030791737,Good,"(15.20693888, -114.399477)"
-75.73733533,80.44281736,10/23/2019,3.105497784,0.566305758,Good,"(-75.73733533, 80.44281736)"
-86.72885653,-151.7243041,9/21/2022,6.669474076,3.82587975,Good,"(-86.72885653, -151.7243041)"
18.33623567,-89.83677551,11/19/2015,9.145949663,1.042612735,Moderate,"(18.33623567, -89.83677551)"
-11.82555515,96.41546122,8/4/2015,3.818707687,2.741819317,Poor,"(-11.82555515, 96.41546122)"
29.0067778,-17.80166125,1/23/2017,8.91286905,4.76244247,Good,"(29.0067778, -17.80166125)"
7.668183622,-163.7461886,10/7/2016,6.141037404,1.775840429,Good,"(7.668183622, -163.7461886)"
47.29205319,-88.97146119,1/4/2019,6.384550779,4.279893192,Good,"(47.29205319, -88.97146119)"
-83.60307494,68.61999407,2/14/2018,9.785683119,3.440096728,Poor,"(-83.60307494, 68.61999407)"
41.22279186,56.58733951,5/10/2020,0.935522309,2.332177659,Poor,"(41.22279186, 56.58733951)"
-61.97386137,-122.6750312,1/24/2016,9.591195156,3.079762124,Good,"(-61.97386137, -122.6750312)"
-37.2262877,-172.0530997,11/12/2020,3.625661587,3.260029663,Good,"(-37.2262877, -172.0530997)"
41.52223199,-152.5551238,2/2/2017,3.533390333,3.435053845,Good,"(41.52223199, -152.5551238)"
-54.05888989,-2.45149909,8/4/2016,2.168996692,3.876496677,Good,"(-54.05888989, -2.45149909)"
16.30308485,-56.78023641,5/21/2014,6.161528679,2.774304642,Good,"(16.30308485, -56.78023641)"
-84.98452966,35.57851704,2/22/2017,8.456116935,0.828825776,Good,"(-84.98452966, 35.57851704)"
23.02510378,24.28921381,10/27/2016,7.776398693,2.940256316,Good,"(23.02510378, 24.28921381)"
-89.68719118,147.6259419,9/3/2022,1.904097763,4.10273434,Good,"(-89.68719118, 147.6259419)"
-21.06185357,-140.7632863,3/30/2018,4.048002755,3.143106592,Poor,"(-21.06185357, -140.7632863)"
75.64203671,-158.3871316,8/31/2019,1.697016586,4.647110906,Poor,"(75.64203671, -158.3871316)"
56.54856601,-118.1035674,8/26/2016,6.174368741,1.661688944,Good,"(56.54856601, -118.1035674)"
-72.37461622,-0.259250892,4/28/2019,8.294939613,3.513050586,Moderate,"(-72.37461622, -0.259250892)"
-52.41120754,-144.5291327,11/21/2019,6.334466825,3.89032121,Good,"(-52.41120754, -144.5291327)"
86.33959028,119.299412,10/28/2020,5.408628819,3.802312523,Poor,"(86.33959028, 119.299412)"
-88.16745197,-171.5224489,12/12/2019,0.992672736,0.416623425,Good,"(-88.16745197, -171.5224489)"
-17.42627933,120.2402857,7/5/2016,4.028465908,4.705187299,Moderate,"(-17.42627933, 120.2402857)"
24.4219075,3.94594752,1/16/2015,6.910169636,3.270563788,Good,"(24.4219075, 3.94594752)"
-11.80050206,167.3668795,4/10/2016,5.525171479,2.742692197,Good,"(-11.80050206, 167.3668795)"
87.83958593,18.30182396,2/3/2022,2.242141963,3.392191032,Poor,"(87.83958593, 18.30182396)"
11.22102915,3.78305354,3/16/2015,0.097247302,4.948119468,Good,"(11.22102915, 3.78305354)"
22.79461531,-29.75347298,9/1/2020,0.235240296,0.338932248,Moderate,"(22.79461531, -29.75347298)"
84.00275773,-114.4943238,11/16/2015,9.971518046,3.682668895,Good,"(84.00275773, -114.4943238)"
-19.87473984,127.4878016,8/17/2022,0.822023875,1.526695435,Good,"(-19.87473984, 127.4878016)"
-33.05962928,129.2095138,9/9/2023,5.810144189,4.26064941,Good,"(-33.05962928, 129.2095138)"
-58.52941862,-125.1494157,10/26/2014,5.619760133,4.116278088,Good,"(-58.52941862, -125.1494157)"
11.23232868,18.96621215,5/7/2023,4.809585914,2.422724249,Moderate,"(11.23232868, 18.96621215)"
81.70482733,-147.1424679,2/4/2016,2.028726131,1.383135123,Good,"(81.70482733, -147.1424679)"
-22.76319471,158.3769592,11/2/2015,9.793344496,4.871825608,Good,"(-22.76319471, 158.3769592)"
-76.35523264,152.4635377,7/8/2023,8.493881281,0.453485459,Poor,"(-76.35523264, 152.4635377)"
-72.67378957,72.93831841,4/25/2018,9.248550309,4.120670852,Poor,"(-72.67378957, 72.93831841)"
26.86847868,-160.5991768,10/19/2016,7.69860825,1.678768319,Good,"(26.86847868, -160.5991768)"
8.282500137,-179.3625436,1/22/2017,0.380703559,4.561219959,Good,"(8.282500137, -179.3625436)"
-5.162903872,-129.8278371,9/13/2017,9.645917686,4.043455654,Poor,"(-5.162903872, -129.8278371)"
64.82583005,-104.9082861,8/31/2023,1.385554797,1.781002007,Moderate,"(64.82583005, -104.9082861)"
19.32566791,53.96060062,2/6/2017,3.288285952,1.906796057,Good,"(19.32566791, 53.96060062)"
50.78436542,-139.1878291,12/9/2021,1.776978241,1.06941814,Good,"(50.78436542, -139.1878291)"
-11.320733,146.6891911,6/9/2022,2.566244824,1.356300649,Good,"(-11.320733, 146.6891911)"
54.63080968,-117.8874253,9/19/2021,9.198019398,1.32929249,Moderate,"(54.63080968, -117.8874253)"
35.52674863,165.8895173,5/3/2017,0.257699696,1.348396142,Moderate,"(35.52674863, 165.8895173)"
-27.6197666,165.4730611,12/18/2014,4.287477977,1.754040551,Good,"(-27.6197666, 165.4730611)"
2.853773622,72.19251165,4/6/2022,1.363325301,0.520540174,Good,"(2.853773622, 72.19251165)"
40.1455248,-179.0783294,3/7/2016,8.0156435,1.92501454,Good,"(40.1455248, -179.0783294)"
-38.19643033,8.406269293,7/19/2021,7.614515125,4.816094659,Good,"(-38.19643033, 8.406269293)"
-7.041036835,148.9592015,6/24/2017,5.517973731,0.866537282,Moderate,"(-7.041036835, 148.9592015)"
-32.14105395,31.4385193,10/9/2023,4.776464654,4.813821239,Moderate,"(-32.14105395, 31.4385193)"
-16.69862802,63.1284048,4/9/2015,6.168659021,1.453315373,Moderate,"(-16.69862802, 63.1284048)"
-6.265880915,29.85655296,11/22/2021,8.213853381,1.325131048,Poor,"(-6.265880915, 29.85655296)"
-1.120668586,46.84713811,7/14/2021,0.759402196,1.54754526,Good,"(-1.120668586, 46.84713811)"
-47.35615946,78.56943457,8/22/2016,3.049040598,1.308870317,Moderate,"(-47.35615946, 78.56943457)"
-46.1246772,6.871143278,3/6/2018,4.576435874,3.272696545,Moderate,"(-46.1246772, 6.871143278)"
